"index","opportunity_id","n_conversations","timestamp","company","gender","type","total_amount","status","status_update_timestamp","default_lang","discount_codes","actual_order_items","source","product_ids","raw_order_items","raw_actual_order_items","parsing_errors"
"27","cfee2c1a-c719-480c-b3ee-282e5a0e5b82",0,"2025-04-21 17:34:36","Company B","female","Abandoned Cart US No Consent","267.79","ClosedLost","2025-04-23 16:38:44","en_US","NULL","NULL","Abandoned Cart Automation","['7805691232330', '7409735598154', '7907375906890', '7860501938250', '7861416788042', '7788820267082', '7805695852618']","""[{product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7409735598154,item_id: ""n/a""},{""product_id"": 7907375906890,item_id: ""n/a""},{""product_id"": 7860501938250,item_id: ""n/a""},{""product_id"": 7861416788042,item_id: ""n/a""},{""product_id"": 7788820267082,item_id: ""n/a""},{""product_id"": 7805695852618,item_id: ""n/a""}]"",267.79""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"28","63cf9e03-d9c9-496d-ad59-1943f2012cee",1,"2025-04-19 7:26:07","Company B","male","Abandoned Cart US No Consent","420","ClosedLost","2025-04-23 16:05:03","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7840681230410', '7078742851658', '7078749798474', '7078750421066', '7078751404106', '7410237505610', '7078751600714', '7760580411466', '7802795262026']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7802795262026,item_id: ""n/a""}]"",420""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"29","f5a27c55-3330-499d-a4ed-11ab997449e2",0,"2025-04-19 10:56:38","Company B","female","Abandoned Cart US No Consent","253.59","ClosedLost","2025-04-23 23:09:02","en_US","NULL","NULL","Abandoned Cart Automation","['7548436709450', '7078751404106', '7805693198410', '7718752321610', '7626326016074', '7078741704778', '7902934794314', '7451804434506', '7828631715914', '7805692379210', '7643297284170', '7805697392714', '7789656506442', '7789656703050', '7805691232330', '7768523112522', '7718755434570', '7768517017674', '7478529097802', '7760580411466', '7505829003338', '7718753894474', '7768523767882', '7788820267082', '7805694771274', '7901484351562', '7860501938250', '7802795262026', '7508754137162', '7414215016522', '7718909083722', '7787460100170', '6976489357386', '7829300215882', '7078742327370', '7829312503882', '6976489324618', '7452602433610', '7078750421066', '6976330563658', '7452600270922', '7789656735818', '7078742097994', '7435092623434', '7829331640394', '7409735598154', '7861440675914', '7861439135818', '7510660284490', '7861418524746', '7917351862346', '7828644134986', '7902058807370', '7831288807498', '7861443035210', '7861442150474', '7802861813834', '7788816695370', '7078742523978', '7777799733322', '7860523925578', '7785490153546', '7508017086538', '7805695852618', '7788822954058', '7861414101066', '7767849369674', '7078742687818', '7078742622282', '7767764435018', '7505869799498', '7415266246730', '7410237505610', '7717083021386', '7828637220938', '7643294892106', '7805696639050', '7483449999434', '7759221424202', '7902058184778', '7817060712522', '7783798374474', '7078743375946', '7775961022538', '7078751600714', '7469777485898', '7498908500042', '7638853713994', '7516645032010', '7783917944906', '7907375906890']","""[{product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7805693198410,item_id: ""n/a""},{""product_id"": 7718752321610,item_id: ""n/a""},{""product_id"": 7626326016074,item_id: ""n/a""},{""product_id"": 7078741704778,item_id: ""n/a""},{""product_id"": 7902934794314,item_id: ""n/a""},{""product_id"": 7451804434506,item_id: ""n/a""},{""product_id"": 7828631715914,item_id: ""n/a""},{""product_id"": 7805692379210,item_id: ""n/a""},{""product_id"": 7643297284170,item_id: ""n/a""},{""product_id"": 7805697392714,item_id: ""n/a""},{""product_id"": 7789656506442,item_id: ""n/a""},{""product_id"": 7789656703050,item_id: ""n/a""},{""product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7768523112522,item_id: ""n/a""},{""product_id"": 7718755434570,item_id: ""n/a""},{""product_id"": 7768517017674,item_id: ""n/a""},{""product_id"": 7478529097802,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7505829003338,item_id: ""n/a""},{""product_id"": 7718753894474,item_id: ""n/a""},{""product_id"": 7768523767882,item_id: ""n/a""},{""product_id"": 7788820267082,item_id: ""n/a""},{""product_id"": 7805694771274,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7860501938250,item_id: ""n/a""},{""product_id"": 7802795262026,item_id: ""n/a""},{""product_id"": 7508754137162,item_id: ""n/a""},{""product_id"": 7414215016522,item_id: ""n/a""},{""product_id"": 7718909083722,item_id: ""n/a""},{""product_id"": 7787460100170,item_id: ""n/a""},{""product_id"": 6976489357386,item_id: ""n/a""},{""product_id"": 7829300215882,item_id: ""n/a""},{""product_id"": 7078742327370,item_id: ""n/a""},{""product_id"": 7829312503882,item_id: ""n/a""},{""product_id"": 6976489324618,item_id: ""n/a""},{""product_id"": 7452602433610,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7452600270922,item_id: ""n/a""},{""product_id"": 7789656735818,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""},{""product_id"": 7435092623434,item_id: ""n/a""},{""product_id"": 7829331640394,item_id: ""n/a""},{""product_id"": 7409735598154,item_id: ""n/a""},{""product_id"": 7861440675914,item_id: ""n/a""},{""product_id"": 7861439135818,item_id: ""n/a""},{""product_id"": 7510660284490,item_id: ""n/a""},{""product_id"": 7861418524746,item_id: ""n/a""},{""product_id"": 7917351862346,item_id: ""n/a""},{""product_id"": 7828644134986,item_id: ""n/a""},{""product_id"": 7902058807370,item_id: ""n/a""},{""product_id"": 7831288807498,item_id: ""n/a""},{""product_id"": 7861443035210,item_id: ""n/a""},{""product_id"": 7861442150474,item_id: ""n/a""},{""product_id"": 7802861813834,item_id: ""n/a""},{""product_id"": 7788816695370,item_id: ""n/a""},{""product_id"": 7078742523978,item_id: ""n/a""},{""product_id"": 7777799733322,item_id: ""n/a""},{""product_id"": 7860523925578,item_id: ""n/a""},{""product_id"": 7785490153546,item_id: ""n/a""},{""product_id"": 7508017086538,item_id: ""n/a""},{""product_id"": 7805695852618,item_id: ""n/a""},{""product_id"": 7788822954058,item_id: ""n/a""},{""product_id"": 7861414101066,item_id: ""n/a""},{""product_id"": 7767849369674,item_id: ""n/a""},{""product_id"": 7078742687818,item_id: ""n/a""},{""product_id"": 7078742622282,item_id: ""n/a""},{""product_id"": 7767764435018,item_id: ""n/a""},{""product_id"": 7505869799498,item_id: ""n/a""},{""product_id"": 7415266246730,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7717083021386,item_id: ""n/a""},{""product_id"": 7828637220938,item_id: ""n/a""},{""product_id"": 7643294892106,item_id: ""n/a""},{""product_id"": 7805696639050,item_id: ""n/a""},{""product_id"": 7483449999434,item_id: ""n/a""},{""product_id"": 7759221424202,item_id: ""n/a""},{""product_id"": 7902058184778,item_id: ""n/a""},{""product_id"": 7817060712522,item_id: ""n/a""},{""product_id"": 7783798374474,item_id: ""n/a""},{""product_id"": 7078743375946,item_id: ""n/a""},{""product_id"": 7775961022538,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""},{""product_id"": 7469777485898,item_id: ""n/a""},{""product_id"": 7498908500042,item_id: ""n/a""},{""product_id"": 7638853713994,item_id: ""n/a""},{""product_id"": 7516645032010,item_id: ""n/a""},{""product_id"": 7783917944906,item_id: ""n/a""},{""product_id"": 7907375906890,item_id: ""n/a""}]"",253.59""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"30","9ad62302-47b6-408c-87de-481bbbd68fe9",1,"2025-04-20 0:08:37","Company B","male","Abandoned Cart US No Consent","237","ClosedLost","2025-04-22 16:47:26","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7078749798474', '7078742851658', '7078750421066', '7078751404106', '7760580411466', '7802795262026', '7078751600714', '7548436709450']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7802795262026,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""}]"",237""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"31","78965934-9852-4a6e-a524-8258665feb52",2,"2025-04-19 18:33:08","Company B","male","Abandoned Cart US No Consent","444","ClosedLost","2025-04-24 21:39:35","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7078749798474', '7840681230410', '7078742851658', '7078751404106', '7410237505610', '7078751600714']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""}]"",444""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"32","a9438113-1a04-44f2-8cca-c5a6f5be3be6",3,"2025-04-19 23:23:03","Company B","male","Abandoned Cart US No Consent","303.42","ClosedLost","2025-04-23 22:37:37","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7840681230410', '7078749798474', '7740375040074', '7078751404106', '7410237505610', '7078750421066', '7548436709450', '7902934794314', '7828631715914', '7805691232330', '7901484351562', '7787460100170', '7829300215882', '7078742097994', '7861440675914', '7861439135818', '7917351862346', '7902058807370', '7861442150474', '7861443035210', '7860523925578', '7759221424202', '7902058184778', '7498908500042', '7783917944906', '7907375906890', '7516645032010']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""},{""product_id"": 7740375040074,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7902934794314,item_id: ""n/a""},{""product_id"": 7828631715914,item_id: ""n/a""},{""product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7787460100170,item_id: ""n/a""},{""product_id"": 7829300215882,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""},{""product_id"": 7861440675914,item_id: ""n/a""},{""product_id"": 7861439135818,item_id: ""n/a""},{""product_id"": 7917351862346,item_id: ""n/a""},{""product_id"": 7902058807370,item_id: ""n/a""},{""product_id"": 7861442150474,item_id: ""n/a""},{""product_id"": 7861443035210,item_id: ""n/a""},{""product_id"": 7860523925578,item_id: ""n/a""},{""product_id"": 7759221424202,item_id: ""n/a""},{""product_id"": 7902058184778,item_id: ""n/a""},{""product_id"": 7498908500042,item_id: ""n/a""},{""product_id"": 7783917944906,item_id: ""n/a""},{""product_id"": 7907375906890,item_id: ""n/a""},{""product_id"": 7516645032010,item_id: ""n/a""}]"",303.42""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"33","b95edf92-1eac-4c40-96fd-7095b1ca8f67",0,"2025-04-20 2:07:32","Company B","female","Abandoned Cart US No Consent","250.04","ClosedLost","2025-05-19 20:37:23","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7805691232330', '7840681230410', '7078742851658', '7451804434506', '7817060712522', '7508017086538', '7788822954058', '7718755434570', '7789656506442', '7516645032010', '7907375906890', '7078750421066', '7078751404106', '7410237505610', '7760580411466', '7901484351562', '7078742097994', '7787460100170', '7829300215882']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7451804434506,item_id: ""n/a""},{""product_id"": 7817060712522,item_id: ""n/a""},{""product_id"": 7508017086538,item_id: ""n/a""},{""product_id"": 7788822954058,item_id: ""n/a""},{""product_id"": 7718755434570,item_id: ""n/a""},{""product_id"": 7789656506442,item_id: ""n/a""},{""product_id"": 7516645032010,item_id: ""n/a""},{""product_id"": 7907375906890,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""},{""product_id"": 7787460100170,item_id: ""n/a""},{""product_id"": 7829300215882,item_id: ""n/a""}]"",250.04""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"34","cb1bd655-9768-408c-8149-5938915f0b15",0,"2025-04-20 3:40:14","Company B","male","Abandoned Cart US No Consent","256.73","ClosedLost","2025-04-22 16:47:38","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7078742851658', '7078749798474', '7078750421066', '7078751404106', '7410237505610', '7760580411466', '7802795262026', '7078751600714', '7548436709450', '7901484351562', '7078742097994', '7860523925578', '7861440675914', '7805693198410', '7805691232330', '7860501938250', '7783917944906']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7802795262026,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""},{""product_id"": 7860523925578,item_id: ""n/a""},{""product_id"": 7861440675914,item_id: ""n/a""},{""product_id"": 7805693198410,item_id: ""n/a""},{""product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7860501938250,item_id: ""n/a""},{""product_id"": 7783917944906,item_id: ""n/a""}]"",256.73""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"35","d6b2505d-7af8-4c56-b5e8-676cddd10cbe",0,"2025-04-20 14:54:38","Company B","female","Abandoned Cart US No Consent","307.96","ClosedLost","2025-04-21 14:02:40","en_US","NULL","NULL","Abandoned Cart Automation","[]","""[{item_id"": ""40746106323018"",product_id: ""6976330563658"",title: ""Heavys H1H Headphones"",item_title: ""None"",price: ""279.00"",country: ""US""}]"",307.96""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"36","19a1be54-e871-45cb-8e9f-4e247380b0da",1,"2025-04-20 15:20:38","Company B","male","Abandoned Cart US No Consent","258.33","ClosedLost","2025-04-23 23:07:10","en_US","NULL","NULL","Abandoned Cart Automation","['7548436709450', '7805693198410', '7718752321610', '7626326016074', '7078741704778', '7902934794314', '7451804434506', '7828631715914', '7805692379210', '7643297284170', '7805697392714', '7789656506442', '7789656703050', '7861416788042', '7805691232330', '7768523112522', '7718755434570', '7768517017674', '7478529097802', '7505829003338', '7718753894474', '7768523767882', '7788820267082', '7805694771274', '7901484351562', '7860501938250', '7508754137162', '7414215016522', '7718909083722', '7787460100170', '7829300215882', '7078742327370', '7829312503882', '7789656735818', '7078742097994', '7435092623434', '7829331640394', '7409735598154', '7861440675914', '7861439135818', '7510660284490', '7861418524746', '7917351862346', '7828644134986', '7902058807370', '7831288807498', '7861443035210', '7861442150474', '7802861813834', '7788816695370', '7078742523978', '7777799733322', '7860523925578', '7785490153546', '7508017086538', '7805695852618', '7788822954058', '7861414101066', '7767849369674', '7078742687818', '7078742622282', '7767764435018', '7505869799498', '7415266246730', '7717083021386', '7828637220938', '7643294892106', '7805696639050', '7483449999434', '7759221424202', '7902058184778', '7817060712522', '7783798374474', '7078743375946', '7775961022538', '7469777485898', '7498908500042', '7638853713994', '7516645032010', '7783917944906', '7907375906890']","""[{product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7805693198410,item_id: ""n/a""},{""product_id"": 7718752321610,item_id: ""n/a""},{""product_id"": 7626326016074,item_id: ""n/a""},{""product_id"": 7078741704778,item_id: ""n/a""},{""product_id"": 7902934794314,item_id: ""n/a""},{""product_id"": 7451804434506,item_id: ""n/a""},{""product_id"": 7828631715914,item_id: ""n/a""},{""product_id"": 7805692379210,item_id: ""n/a""},{""product_id"": 7643297284170,item_id: ""n/a""},{""product_id"": 7805697392714,item_id: ""n/a""},{""product_id"": 7789656506442,item_id: ""n/a""},{""product_id"": 7789656703050,item_id: ""n/a""},{""product_id"": 7861416788042,item_id: ""n/a""},{""product_id"": 7805691232330,item_id: ""n/a""},{""product_id"": 7768523112522,item_id: ""n/a""},{""product_id"": 7718755434570,item_id: ""n/a""},{""product_id"": 7768517017674,item_id: ""n/a""},{""product_id"": 7478529097802,item_id: ""n/a""},{""product_id"": 7505829003338,item_id: ""n/a""},{""product_id"": 7718753894474,item_id: ""n/a""},{""product_id"": 7768523767882,item_id: ""n/a""},{""product_id"": 7788820267082,item_id: ""n/a""},{""product_id"": 7805694771274,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7860501938250,item_id: ""n/a""},{""product_id"": 7508754137162,item_id: ""n/a""},{""product_id"": 7414215016522,item_id: ""n/a""},{""product_id"": 7718909083722,item_id: ""n/a""},{""product_id"": 7787460100170,item_id: ""n/a""},{""product_id"": 7829300215882,item_id: ""n/a""},{""product_id"": 7078742327370,item_id: ""n/a""},{""product_id"": 7829312503882,item_id: ""n/a""},{""product_id"": 7789656735818,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""},{""product_id"": 7435092623434,item_id: ""n/a""},{""product_id"": 7829331640394,item_id: ""n/a""},{""product_id"": 7409735598154,item_id: ""n/a""},{""product_id"": 7861440675914,item_id: ""n/a""},{""product_id"": 7861439135818,item_id: ""n/a""},{""product_id"": 7510660284490,item_id: ""n/a""},{""product_id"": 7861418524746,item_id: ""n/a""},{""product_id"": 7917351862346,item_id: ""n/a""},{""product_id"": 7828644134986,item_id: ""n/a""},{""product_id"": 7902058807370,item_id: ""n/a""},{""product_id"": 7831288807498,item_id: ""n/a""},{""product_id"": 7861443035210,item_id: ""n/a""},{""product_id"": 7861442150474,item_id: ""n/a""},{""product_id"": 7802861813834,item_id: ""n/a""},{""product_id"": 7788816695370,item_id: ""n/a""},{""product_id"": 7078742523978,item_id: ""n/a""},{""product_id"": 7777799733322,item_id: ""n/a""},{""product_id"": 7860523925578,item_id: ""n/a""},{""product_id"": 7785490153546,item_id: ""n/a""},{""product_id"": 7508017086538,item_id: ""n/a""},{""product_id"": 7805695852618,item_id: ""n/a""},{""product_id"": 7788822954058,item_id: ""n/a""},{""product_id"": 7861414101066,item_id: ""n/a""},{""product_id"": 7767849369674,item_id: ""n/a""},{""product_id"": 7078742687818,item_id: ""n/a""},{""product_id"": 7078742622282,item_id: ""n/a""},{""product_id"": 7767764435018,item_id: ""n/a""},{""product_id"": 7505869799498,item_id: ""n/a""},{""product_id"": 7415266246730,item_id: ""n/a""},{""product_id"": 7717083021386,item_id: ""n/a""},{""product_id"": 7828637220938,item_id: ""n/a""},{""product_id"": 7643294892106,item_id: ""n/a""},{""product_id"": 7805696639050,item_id: ""n/a""},{""product_id"": 7483449999434,item_id: ""n/a""},{""product_id"": 7759221424202,item_id: ""n/a""},{""product_id"": 7902058184778,item_id: ""n/a""},{""product_id"": 7817060712522,item_id: ""n/a""},{""product_id"": 7783798374474,item_id: ""n/a""},{""product_id"": 7078743375946,item_id: ""n/a""},{""product_id"": 7775961022538,item_id: ""n/a""},{""product_id"": 7469777485898,item_id: ""n/a""},{""product_id"": 7498908500042,item_id: ""n/a""},{""product_id"": 7638853713994,item_id: ""n/a""},{""product_id"": 7516645032010,item_id: ""n/a""},{""product_id"": 7783917944906,item_id: ""n/a""},{""product_id"": 7907375906890,item_id: ""n/a""}]"",258.33""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"37","ca952404-41e1-4857-9698-33f2220d84c8",0,"2025-04-20 16:19:03","Company B","male","Abandoned Cart US No Consent","253","ClosedLost","2025-04-23 15:40:12","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7840681230410', '7078742851658']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""}]"",253""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"38","f9fe2ef1-5e8c-49d3-bb75-d7ae08bb761b",0,"2025-04-20 17:35:31","Company B","male","Abandoned Cart US No Consent","272.79","ClosedLost","2025-04-23 16:00:45","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7548436709450', '7078751404106', '7410237505610', '7078751600714', '7760580411466', '7802795262026', '7078750421066']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7078751600714,item_id: ""n/a""},{""product_id"": 7760580411466,item_id: ""n/a""},{""product_id"": 7802795262026,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""}]"",272.79""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"39","c37d82c5-6ef8-4dde-b159-61b3226f7c0e",0,"2025-04-20 19:42:35","Company B","male","Abandoned Cart US No Consent","251.22","ClosedLost","2025-05-05 23:58:03","en_US","NULL","NULL","Abandoned Cart Automation","['6976330563658', '7740375040074', '7840681230410', '7078742851658', '7078749798474']","""[{product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7740375040074,item_id: ""n/a""},{""product_id"": 7840681230410,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7078749798474,item_id: ""n/a""}]"",251.22""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"40","82d20cd0-ec1b-4d43-b0c4-7eb8716a6fb7",4,"2025-04-21 1:59:37","Company B","male","Abandoned Cart US No Consent","278.2","ClosedLost","2025-05-19 22:26:53","en_US","NULL","NULL","Abandoned Cart Automation","['7860523925578', '6976330563658', '7078742851658', '7861440675914', '7861443035210', '7759221424202', '7783917944906', '7802861813834', '7718753894474', '7548436709450', '7901484351562', '7902058184778', '7078742097994']","""[{product_id"": 7860523925578,item_id: ""n/a""},{""product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 7861440675914,item_id: ""n/a""},{""product_id"": 7861443035210,item_id: ""n/a""},{""product_id"": 7759221424202,item_id: ""n/a""},{""product_id"": 7783917944906,item_id: ""n/a""},{""product_id"": 7802861813834,item_id: ""n/a""},{""product_id"": 7718753894474,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7901484351562,item_id: ""n/a""},{""product_id"": 7902058184778,item_id: ""n/a""},{""product_id"": 7078742097994,item_id: ""n/a""}]"",278.2""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"41","fe6c2c8a-513c-40f6-ac0c-7315c2f08fb4",0,"2025-04-21 13:41:02","Company B","male","Abandoned Cart US No Consent","257","ClosedLost","2025-04-23 23:08:40","en_US","NULL","NULL","Abandoned Cart Automation","['7078742851658', '6976330563658', '7861414101066', '7548436709450', '7410237505610', '7078751404106', '7078750421066']","""[{product_id"": 7078742851658,item_id: ""n/a""},{""product_id"": 6976330563658,item_id: ""n/a""},{""product_id"": 7861414101066,item_id: ""n/a""},{""product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7410237505610,item_id: ""n/a""},{""product_id"": 7078751404106,item_id: ""n/a""},{""product_id"": 7078750421066,item_id: ""n/a""}]"",257""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
"42","76db251a-bf99-4e44-8a5c-46eebea82b4f",1,"2025-04-21 17:50:36","Company B","female","Abandoned Cart US No Consent","237","ClosedLost","2025-04-23 19:12:31","en_US","NULL","NULL","Abandoned Cart Automation","['7548436709450', '7829331640394', '7789656703050', '7078742523978', '6976489357386', '7452602433610', '6976489324618']","""[{product_id"": 7548436709450,item_id: ""n/a""},{""product_id"": 7829331640394,item_id: ""n/a""},{""product_id"": 7789656703050,item_id: ""n/a""},{""product_id"": 7078742523978,item_id: ""n/a""},{""product_id"": 6976489357386,item_id: ""n/a""},{""product_id"": 7452602433610,item_id: ""n/a""},{""product_id"": 6976489324618,item_id: ""n/a""}]"",237""","NULL","{'order_items': 'raw_order_items contain unexpected data'}"
